,user_progress_id,user_id,subchapter_id,chapter_taken_id,current_level,status_subchapter,user_progress_created_at,user_progress_updated_at,chapter_id,name,subchapter_created_at,subchapter_updated_at
1222,UP01187,S0388,SCT00001,CHT00043,advanced,done,2026-04-27 02:07:54,2026-04-27 23:18:52,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
1223,UP01188,S0824,SCT00004,CHT00850,beginner,in-progress,2026-04-06 18:39:54,2026-04-07 18:56:54,CT00002,Di Antara Dua Bilangan Bulat,2026-01-01,2026-01-01
1224,UP01189,S0418,SCT00005,CHT00041,advanced,done,2026-04-27 07:16:38,2026-04-27 23:18:52,CT00002,Membandingkan Bilangan Rasional,2026-01-01,2026-01-01
1225,UP01190,S0122,SCT00007,CHT00016,beginner,in-progress,2026-04-27 12:03:44,2026-04-27 23:18:52,CT00003,Konsep Rasio,2026-01-01,2026-01-01
1226,UP01191,S0970,SCT00002,CHT00051,advanced,done,2026-04-22 22:37:20,2026-04-23 22:54:20,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
1227,UP01192,S0802,SCT00009,CHT00115,beginner,done,2026-04-25 16:17:46,2026-04-26 16:34:46,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
1228,UP01193,S0517,SCT00021,CHT00863,advanced,done,2026-04-16 12:32:34,2026-04-17 12:49:34,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
1229,UP01194,S0430,SCT00002,CHT00375,beginner,not started,2026-03-27 00:52:14,2026-03-28 01:09:14,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
1230,UP01195,S0965,SCT00004,CHT01138,beginner,in-progress,2026-04-24 22:48:13,2026-04-25 23:05:13,CT00002,Di Antara Dua Bilangan Bulat,2026-01-01,2026-01-01
1231,UP01196,S0099,SCT00006,CHT00331,beginner,in-progress,2026-03-26 01:27:25,2026-03-27 01:44:25,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
1232,UP01197,S0189,SCT00017,CHT00624,intermediate,done,2026-04-05 23:01:47,2026-04-06 23:18:47,CT00006,Macam-Macam Data,2026-01-01,2026-01-01
1233,UP01198,S0961,SCT00002,CHT01033,beginner,in-progress,2026-04-23 08:40:31,2026-04-24 08:57:31,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
1234,UP01199,S0212,SCT00009,CHT00520,beginner,not started,2026-04-16 02:19:59,2026-04-17 02:36:59,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
1235,UP01200,S0968,SCT00021,CHT00256,advanced,not started,2026-04-12 02:32:30,2026-04-13 02:49:30,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
1236,UP01201,S0016,SCT00012,CHT00630,advanced,in-progress,2026-04-23 23:34:25,2026-04-24 23:51:25,CT00004,Pemodelan dengan Bentuk Aljabar,2026-01-01,2026-01-01
1237,UP01202,S0180,SCT00001,CHT01007,intermediate,not started,2026-04-23 22:36:54,2026-04-24 22:53:54,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
1238,UP01203,S0321,SCT00010,CHT01158,advanced,in-progress,2026-04-23 04:52:06,2026-04-24 05:09:06,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
1239,UP01204,S0901,SCT00019,CHT00014,beginner,not started,2026-04-21 21:01:05,2026-04-22 21:18:05,CT00006,Diagram Batang,2026-01-01,2026-01-01
1240,UP01205,S0046,SCT00004,CHT00168,advanced,done,2026-04-27 14:34:09,2026-04-27 23:18:52,CT00002,Di Antara Dua Bilangan Bulat,2026-01-01,2026-01-01
1241,UP01206,S0196,SCT00018,CHT00770,beginner,done,2026-04-26 21:04:55,2026-04-27 21:21:55,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
1242,UP01207,S0625,SCT00016,CHT01124,advanced,not started,2026-04-25 02:51:26,2026-04-26 03:08:26,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
1243,UP01208,S0133,SCT00019,CHT01014,beginner,done,2026-04-08 17:25:37,2026-04-09 17:42:37,CT00006,Diagram Batang,2026-01-01,2026-01-01
1244,UP01209,S0071,SCT00010,CHT00857,advanced,in-progress,2026-04-15 14:22:26,2026-04-16 14:39:26,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
1245,UP01210,S0670,SCT00015,CHT00680,beginner,done,2026-04-25 01:31:13,2026-04-26 01:48:13,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
1246,UP01211,S0584,SCT00012,CHT00889,intermediate,not started,2026-04-24 03:41:59,2026-04-25 03:58:59,CT00004,Pemodelan dengan Bentuk Aljabar,2026-01-01,2026-01-01
1247,UP01211,S0584,SCT00012,CHT00889,intermediate,not started,2026-04-26 02:14:44,2026-04-27 02:31:44,CT00004,Pemodelan dengan Bentuk Aljabar,2026-01-01,2026-01-01
1248,UP01212,S0140,SCT00015,CHT00680,intermediate,not started,2026-04-26 13:14:08,2026-04-27 13:31:08,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
1249,UP01213,S0276,SCT00021,CHT00805,advanced,in-progress,2026-04-22 08:08:41,2026-04-23 08:25:41,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
1250,UP01214,S0810,SCT00012,CHT00375,beginner,not started,2026-03-30 20:05:57,2026-03-31 20:22:57,CT00004,Pemodelan dengan Bentuk Aljabar,2026-01-01,2026-01-01
1251,UP01215,S0335,SCT00008,CHT00768,intermediate,not started,2026-03-14 02:34:15,2026-03-15 02:51:15,CT00003,Skala,2026-01-01,2026-01-01
1252,UP01216,S0202,SCT00006,CHT00520,intermediate,in-progress,2026-04-19 08:11:45,2026-04-20 08:28:45,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
1253,UP01217,S0642,SCT00019,CHT00338,intermediate,not started,2026-04-27 23:15:02,2026-04-27 23:18:52,CT00006,Diagram Batang,2026-01-01,2026-01-01
1254,UP01218,S0045,SCT00010,CHT01079,advanced,in-progress,2026-04-07 19:56:43,2026-04-08 20:13:43,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
1255,UP01219,S0865,SCT00021,CHT00114,advanced,not started,2026-04-14 09:32:09,2026-04-15 09:49:09,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
1256,UP01220,S0818,SCT00009,CHT00977,intermediate,done,2026-04-25 22:03:37,2026-04-26 22:20:37,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
1257,UP01221,S0205,SCT00013,CHT00141,beginner,in-progress,2026-04-12 12:12:49,2026-04-13 12:29:49,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
1258,UP01222,S0761,SCT00006,CHT00411,advanced,done,2026-04-17 00:41:23,2026-04-18 00:58:23,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
1259,UP01223,S0099,SCT00014,CHT00355,intermediate,done,2026-04-24 15:43:46,2026-04-25 16:00:46,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
1260,UP01224,S0290,SCT00014,CHT00452,advanced,done,2026-03-19 21:55:11,2026-03-20 22:12:11,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
1261,UP01225,S0296,SCT00009,CHT00741,advanced,in-progress,2026-04-27 23:04:36,2026-04-27 23:18:52,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
1262,UP01226,S0424,SCT00001,CHT01182,advanced,done,2026-04-18 23:01:00,2026-04-19 23:18:00,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
1263,UP01227,S0008,SCT00011,CHT00350,intermediate,not started,2026-04-21 10:54:45,2026-04-22 11:11:45,CT00004,Sifat-Sifat dan Operasi Aljabar,2026-01-01,2026-01-01
1264,UP01227,S0008,SCT00011,CHT00350,intermediate,not started,2026-04-27 10:24:36,2026-04-27 23:18:52,CT00004,Sifat-Sifat dan Operasi Aljabar,2026-01-01,2026-01-01
1265,UP01228,S0549,SCT00016,CHT00743,beginner,done,2026-04-27 20:04:43,2026-04-27 23:18:52,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
1266,UP01229,S0435,SCT00002,CHT00010,intermediate,in-progress,2026-04-26 04:11:07,2026-04-27 04:28:07,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
1267,UP01230,S0691,SCT00010,CHT00232,intermediate,DONE,2026-04-18 20:04:31,2026-04-19 20:21:31,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
1268,UP01231,S0361,SCT00006,CHT00832,intermediate,not started,2026-04-24 01:44:41,2026-04-25 02:01:41,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
1269,UP01232,S0398,SCT00005,CHT00095,advanced,done,2026-04-26 07:06:09,2026-04-27 07:23:09,CT00002,Membandingkan Bilangan Rasional,2026-01-01,2026-01-01
1270,UP01233,S0256,SCT00015,CHT00119,intermediate,in-progress,2026-04-20 17:19:16,2026-04-21 17:36:16,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
1271,UP01234,S0518,SCT00006,CHT00060,advanced,done,2026-04-12 07:07:28,2026-04-13 07:24:28,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
1272,UP01235,S0575,SCT00017,CHT00539,advanced,DONE,2026-04-19 13:46:24,2026-04-20 14:03:24,CT00006,Macam-Macam Data,2026-01-01,2026-01-01
1273,UP01236,S0731,SCT00005,CHT00970,advanced,not started,2026-04-02 08:44:27,2026-04-03 09:01:27,CT00002,Membandingkan Bilangan Rasional,2026-01-01,2026-01-01
1274,UP01237,S0600,SCT00021,CHT01114,advanced,not started,2026-04-20 04:47:39,2026-04-21 05:04:39,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
1275,UP01238,S0834,SCT00020,CHT00841,advanced,in-progress,2026-04-26 13:07:46,2026-04-27 13:24:46,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
1276,UP01239,S0740,SCT00008,CHT00371,advanced,in-progress,2026-04-25 17:49:14,2026-04-26 18:06:14,CT00003,Skala,2026-01-01,2026-01-01
1277,UP01240,S0273,SCT00016,CHT00389,advanced,in-progress,2026-04-26 15:10:48,2026-04-27 15:27:48,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
1278,UP01241,S0984,SCT00015,CHT01073,advanced,in-progress,2026-03-31 19:51:10,2026-04-01 20:08:10,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
1279,UP01242,S0341,SCT00006,CHT00163,intermediate,not started,2026-04-20 07:21:02,2026-04-21 07:38:02,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
1280,UP01243,S0859,SCT00020,CHT00378,advanced,in-progress,2026-03-02 21:15:52,2026-03-03 21:32:52,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
1281,UP01244,S0891,SCT00007,CHT00080,advanced,in-progress,2026-04-17 18:36:26,2026-04-18 18:53:26,CT00003,Konsep Rasio,2026-01-01,2026-01-01
1282,UP01245,S0712,SCT00020,CHT00768,intermediate,done,2026-04-10 10:04:11,2026-04-11 10:21:11,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
1283,UP01246,S0247,SCT00004,CHT00893,intermediate,in-progress,2026-03-27 07:25:29,2026-03-28 07:42:29,CT00002,Di Antara Dua Bilangan Bulat,2026-01-01,2026-01-01
1284,UP01247,S0450,SCT00002,CHT00139,beginner,not started,2026-04-27 00:33:53,2026-04-27 23:18:52,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
1285,UP01248,S0376,SCT00002,CHT00307,advanced,not started,2026-04-25 02:19:17,2026-04-26 02:36:17,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
1286,UP01249,S0972,SCT00001,CHT00506,beginner,DONE,2026-03-24 08:54:03,2026-03-25 09:11:03,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
1287,UP01249,S0972,SCT00001,CHT00506,beginner,DONE,2026-04-18 04:18:48,2026-04-19 04:35:48,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
1288,UP01250,S0751,SCT00019,CHT00188,beginner,done,2026-04-13 01:37:34,2026-04-14 01:54:34,CT00006,Diagram Batang,2026-01-01,2026-01-01
1289,UP01251,S0226,SCT00009,CHT00751,advanced,in-progress,2026-04-27 09:11:26,2026-04-27 23:18:52,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
1290,UP01252,S0059,SCT00009,CHT00832,beginner,in-progress,2026-04-23 05:36:14,2026-04-24 05:53:14,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
1291,UP01253,S0307,SCT00011,CHT00848,intermediate,in-progress,2026-04-13 13:09:08,2026-04-14 13:26:08,CT00004,Sifat-Sifat dan Operasi Aljabar,2026-01-01,2026-01-01
1292,UP01254,S0024,SCT00020,CHT00343,advanced,in-progress,2026-04-24 15:28:10,2026-04-25 15:45:10,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
1293,UP01255,S0551,SCT00004,CHT00689,advanced,not started,2026-04-20 13:09:34,2026-04-21 13:26:34,CT00002,Di Antara Dua Bilangan Bulat,2026-01-01,2026-01-01
1294,UP01256,S0946,SCT00005,CHT00272,advanced,not started,2026-04-18 23:33:15,2026-04-19 23:50:15,CT00002,Membandingkan Bilangan Rasional,2026-01-01,2026-01-01
1295,UP01257,S0531,SCT00007,CHT00564,advanced,done,2026-04-15 08:43:00,2026-04-16 09:00:00,CT00003,Konsep Rasio,2026-01-01,2026-01-01
1296,UP01258,S0533,SCT00008,CHT00553,advanced,in-progress,2026-04-23 08:09:52,2026-04-24 08:26:52,CT00003,Skala,2026-01-01,2026-01-01
1297,UP01259,S0671,SCT00008,CHT00074,intermediate,done,2026-04-14 08:14:53,2026-04-15 08:31:53,CT00003,Skala,2026-01-01,2026-01-01
1298,UP01260,S0249,SCT00016,CHT01172,beginner,done,2026-03-28 11:51:52,2026-03-29 12:08:52,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
1299,UP01261,S0163,SCT00009,CHT00274,advanced,in-progress,2026-04-25 13:27:37,2026-04-26 13:44:37,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
1300,UP01262,S0249,SCT00008,CHT00750,advanced,done,2026-04-20 18:52:55,2026-04-21 19:09:55,CT00003,Skala,2026-01-01,2026-01-01
1301,UP01263,S0030,SCT00021,CHT00606,intermediate,not started,2026-04-19 14:34:46,2026-04-20 14:51:46,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
1302,UP01264,S0221,SCT00002,CHT01117,intermediate,done,2026-04-25 07:21:50,2026-04-26 07:38:50,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
1303,UP01265,S0651,SCT00012,CHT01012,intermediate,in-progress,2026-04-21 09:52:53,2026-04-22 10:09:53,CT00004,Pemodelan dengan Bentuk Aljabar,2026-01-01,2026-01-01
1304,UP01266,S0802,SCT00018,CHT00576,intermediate,not started,2026-04-15 01:17:35,2026-04-16 01:34:35,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
1305,UP01267,S0554,SCT00001,CHT01067,beginner,not started,2026-04-27 20:26:52,2026-04-27 23:18:52,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
1306,UP01268,S0710,SCT00018,CHT01020,advanced,not started,2026-04-19 07:52:29,2026-04-20 08:09:29,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
1307,UP01269,S0364,SCT00019,CHT00249,beginner,not started,2026-04-27 22:53:49,2026-04-27 23:18:52,CT00006,Diagram Batang,2026-01-01,2026-01-01
1308,UP01270,S0478,SCT00007,CHT00735,intermediate,not started,2026-04-24 12:47:11,2026-04-25 13:04:11,CT00003,Konsep Rasio,2026-01-01,2026-01-01
1309,UP01271,S0979,SCT00004,CHT01182,intermediate,in-progress,2026-04-19 23:18:30,2026-04-20 23:35:30,CT00002,Di Antara Dua Bilangan Bulat,2026-01-01,2026-01-01
1310,UP01272,S0642,SCT00001,CHT00979,advanced,in-progress,2026-04-20 08:23:37,2026-04-21 08:40:37,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
1311,UP01273,S0570,SCT00006,CHT00846,advanced,done,2026-04-22 16:49:31,2026-04-23 17:06:31,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
1312,UP01274,S0706,SCT00020,CHT00848,intermediate,in-progress,2026-04-25 03:50:56,2026-04-26 04:07:56,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
1313,UP01275,S0551,SCT00013,CHT00061,beginner,not started,2026-04-26 19:24:15,2026-04-27 19:41:15,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
1314,UP01276,S0476,SCT00017,CHT00855,intermediate,not started,2026-04-20 21:06:05,2026-04-21 21:23:05,CT00006,Macam-Macam Data,2026-01-01,2026-01-01
1315,UP01276,S0476,SCT00017,CHT00855,intermediate,not started,2026-04-21 08:12:55,2026-04-22 08:29:55,CT00006,Macam-Macam Data,2026-01-01,2026-01-01
1316,UP01277,S0213,SCT00009,CHT01034,advanced,in-progress,2026-04-27 16:52:11,2026-04-27 23:18:52,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
1317,UP01278,S0419,SCT00008,CHT00803,intermediate,DONE,2026-04-24 19:18:00,2026-04-25 19:35:00,CT00003,Skala,2026-01-01,2026-01-01
1318,UP01279,S0127,SCT00020,CHT01196,beginner,done,2026-04-20 22:21:36,2026-04-21 22:38:36,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
1319,UP01280,S0827,SCT00010,CHT00744,advanced,in-progress,2026-04-19 08:58:47,2026-04-20 09:15:47,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
1320,UP01281,S0538,SCT00008,CHT00121,advanced,not started,2026-04-27 22:00:55,2026-04-27 23:18:52,CT00003,Skala,2026-01-01,2026-01-01
1321,UP01282,S0700,SCT00019,CHT00594,advanced,in-progress,2026-04-26 11:30:53,2026-04-27 11:47:53,CT00006,Diagram Batang,2026-01-01,2026-01-01
1322,UP01283,S0119,SCT00011,CHT00645,intermediate,in-progress,2026-04-27 07:03:59,2026-04-27 23:18:52,CT00004,Sifat-Sifat dan Operasi Aljabar,2026-01-01,2026-01-01
1323,UP01284,S0295,SCT00016,CHT00549,beginner,in-progress,2026-04-24 15:14:44,2026-04-25 15:31:44,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
1324,UP01285,S0559,SCT00005,CHT00251,intermediate,in-progress,2026-04-27 21:38:47,2026-04-27 23:18:52,CT00002,Membandingkan Bilangan Rasional,2026-01-01,2026-01-01
1325,UP01286,S0227,SCT00016,CHT00426,intermediate,DONE,2026-04-25 12:23:37,2026-04-26 12:40:37,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
1326,UP01287,S0504,SCT00006,CHT00491,advanced,not started,2026-04-10 16:12:59,2026-04-11 16:29:59,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
1327,UP01288,S0569,SCT00002,CHT00241,intermediate,not started,2026-04-23 10:21:13,2026-04-24 10:38:13,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
1328,UP01289,S0314,SCT00011,CHT00390,advanced,done,2026-04-19 02:01:00,2026-04-20 02:18:00,CT00004,Sifat-Sifat dan Operasi Aljabar,2026-01-01,2026-01-01
1329,UP01290,S0571,SCT00008,CHT00441,beginner,in-progress,2026-04-23 13:12:53,2026-04-24 13:29:53,CT00003,Skala,2026-01-01,2026-01-01
1330,UP01291,S0431,SCT00015,CHT00624,beginner,in-progress,2026-04-14 15:09:12,2026-04-15 15:26:12,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
1331,UP01292,S0974,SCT00009,CHT00420,intermediate,DONE,2026-04-04 01:15:56,2026-04-05 01:32:56,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
1332,UP01293,S0663,SCT00003,CHT00017,beginner,done,2026-04-26 09:26:19,2026-04-27 09:43:19,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
1333,UP01294,S0311,SCT00010,CHT00368,beginner,done,2026-04-04 12:19:02,2026-04-05 12:36:02,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
1334,UP01295,S0147,SCT00012,CHT00888,advanced,not started,2026-03-27 15:35:51,2026-03-28 15:52:51,CT00004,Pemodelan dengan Bentuk Aljabar,2026-01-01,2026-01-01
1335,UP01296,S0350,SCT00003,CHT00889,intermediate,not started,2026-04-26 12:00:08,2026-04-27 12:17:08,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
1336,UP01296,S0350,SCT00003,CHT00889,intermediate,not started,2026-04-26 05:05:31,2026-04-27 05:22:31,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
1337,UP01297,S0460,SCT00010,CHT00633,advanced,not started,2026-04-21 14:28:18,2026-04-22 14:45:18,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
1338,UP01298,S0534,SCT00001,CHT00061,advanced,done,2026-04-23 14:32:32,2026-04-24 14:49:32,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
1339,UP01299,S0425,SCT00004,CHT00077,advanced,in-progress,2026-04-26 03:47:39,2026-04-27 04:04:39,CT00002,Di Antara Dua Bilangan Bulat,2026-01-01,2026-01-01
1340,UP01300,S0642,SCT00016,CHT00164,intermediate,done,2026-04-19 07:33:29,2026-04-20 07:50:29,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
1341,UP01301,S0706,SCT00018,CHT00357,intermediate,done,2026-04-19 21:30:43,2026-04-20 21:47:43,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
1342,UP01302,S0893,SCT00019,CHT00165,beginner,done,2026-04-22 19:59:58,2026-04-23 20:16:58,CT00006,Diagram Batang,2026-01-01,2026-01-01
1343,UP01303,S0062,SCT00006,CHT00023,beginner,in-progress,2026-04-04 04:34:24,2026-04-05 04:51:24,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
1344,UP01304,S0022,SCT00011,CHT00722,beginner,not started,2026-04-23 12:01:26,2026-04-24 12:18:26,CT00004,Sifat-Sifat dan Operasi Aljabar,2026-01-01,2026-01-01
1345,UP01305,S0018,SCT00012,CHT00278,intermediate,in-progress,2026-04-14 18:28:21,2026-04-15 18:45:21,CT00004,Pemodelan dengan Bentuk Aljabar,2026-01-01,2026-01-01
1346,UP01306,S0038,SCT00013,CHT01073,intermediate,done,2026-03-09 15:18:00,2026-03-10 15:35:00,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
1347,UP01307,S0731,SCT00007,CHT00237,intermediate,in-progress,2026-04-27 04:39:24,2026-04-27 23:18:52,CT00003,Konsep Rasio,2026-01-01,2026-01-01
1348,UP01308,S0380,SCT00011,CHT00968,beginner,in-progress,2026-04-02 03:16:35,2026-04-03 03:33:35,CT00004,Sifat-Sifat dan Operasi Aljabar,2026-01-01,2026-01-01
1349,UP01309,S0990,SCT00008,CHT00076,beginner,in-progress,2026-03-14 10:09:17,2026-03-15 10:26:17,CT00003,Skala,2026-01-01,2026-01-01
1350,UP01310,S0153,SCT00014,CHT01192,beginner,in-progress,2026-04-22 18:05:21,2026-04-23 18:22:21,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
1351,UP01311,S0599,SCT00008,CHT00442,advanced,not started,2026-04-18 01:06:12,2026-04-19 01:23:12,CT00003,Skala,2026-01-01,2026-01-01
1352,UP01312,S0978,SCT00011,CHT00656,intermediate,in-progress,2026-04-22 09:21:07,2026-04-23 09:38:07,CT00004,Sifat-Sifat dan Operasi Aljabar,2026-01-01,2026-01-01
1353,UP01313,S0341,SCT00001,CHT00391,advanced,not started,2026-04-26 15:01:33,2026-04-27 15:18:33,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
1354,UP01314,S0404,SCT00001,CHT01198,beginner,not started,2026-04-27 15:34:32,2026-04-27 23:18:52,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
1355,UP01315,S0203,SCT00020,CHT00033,beginner,in-progress,2026-04-27 23:18:27,2026-04-27 23:18:52,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
1356,UP01316,S0583,SCT00021,CHT00009,advanced,not started,2026-04-20 09:15:41,2026-04-21 09:32:41,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
1357,UP01317,S0535,SCT00016,CHT00343,beginner,not started,2026-04-09 23:34:19,2026-04-10 23:51:19,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
1358,UP01318,S0800,SCT00006,CHT00997,intermediate,in-progress,2026-04-27 11:30:03,2026-04-27 23:18:52,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
1359,UP01319,S0716,SCT00016,CHT00174,advanced,in-progress,2026-04-26 21:13:10,2026-04-27 21:30:10,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
1360,UP01320,S0726,SCT00008,CHT01004,beginner,not started,2026-04-20 04:59:57,2026-04-21 05:16:57,CT00003,Skala,2026-01-01,2026-01-01
1361,UP01320,S0726,SCT00008,CHT01004,beginner,not started,2026-04-20 00:57:20,2026-04-21 01:14:20,CT00003,Skala,2026-01-01,2026-01-01
1362,UP01321,S0539,SCT00001,CHT00197,beginner,done,2026-04-21 09:25:07,2026-04-22 09:42:07,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
1363,UP01322,S0430,SCT00007,CHT00839,intermediate,not started,2026-04-27 17:22:18,2026-04-27 23:18:52,CT00003,Konsep Rasio,2026-01-01,2026-01-01
1364,UP01323,S0212,SCT00001,CHT00443,advanced,done,2026-04-27 20:15:50,2026-04-27 23:18:52,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
1365,UP01323,S0212,SCT00001,CHT00443,advanced,done,2026-04-17 14:04:35,2026-04-18 14:21:35,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
1366,UP01324,S0566,SCT00008,CHT00426,advanced,done,2026-04-26 02:56:51,2026-04-27 03:13:51,CT00003,Skala,2026-01-01,2026-01-01
1367,UP01325,S0600,SCT00003,CHT00045,advanced,in-progress,2026-04-27 21:49:11,2026-04-27 23:18:52,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
1368,UP01326,S0228,SCT00013,CHT01116,intermediate,done,2026-04-06 05:05:11,2026-04-07 05:22:11,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
1369,UP01327,S0148,SCT00021,CHT00280,beginner,in-progress,2026-04-27 17:37:54,2026-04-27 23:18:52,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
1370,UP01328,S0980,SCT00019,CHT00517,beginner,not started,2026-04-27 22:57:18,2026-04-27 23:18:52,CT00006,Diagram Batang,2026-01-01,2026-01-01
1371,UP01329,S0566,SCT00004,CHT00140,beginner,in-progress,2026-04-26 20:18:59,2026-04-27 20:35:59,CT00002,Di Antara Dua Bilangan Bulat,2026-01-01,2026-01-01
1372,UP01330,S0389,SCT00014,CHT01179,advanced,in-progress,2026-04-14 15:18:43,2026-04-15 15:35:43,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
1373,UP01331,S0390,SCT00010,CHT00441,beginner,in-progress,2026-04-25 00:28:36,2026-04-26 00:45:36,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
1374,UP01332,S0590,SCT00005,CHT01162,advanced,in-progress,2026-04-20 01:58:41,2026-04-21 02:15:41,CT00002,Membandingkan Bilangan Rasional,2026-01-01,2026-01-01
